,check_id,name,category,price,count,shop_name,datetime,sum
1927,66,"Пиво АмберВайс св. н/ф ст. 5,3",Алкоголь,65.0,3.0,Не известно,2017-12-26 18:56:00,260.6
1928,66,Наклейка номерная 1шт Фисслер,Не определена,0.0,1.0,Не известно,2017-12-26 18:56:00,260.6
1929,1711,Простоквашино творог  5% 220гр,Молочка,96.0,2.0,Сити,2017-12-26 19:46:00,974.7
1930,1711,"Фасоль в томатном соусе ""ФРАУ МАРТА"" 310гр ж/б",Овощи и фрукты,49.0,1.0,Сити,2017-12-26 19:46:00,974.7
1931,1711,Помидоры POMATO резаные в с/с 400гр. Deliced Tomatoes,Овощи и фрукты,102.0,1.0,Сити,2017-12-26 19:46:00,974.7
1932,1711,Александров сырок с молоком сгущенным вареным 26% 50гр,Молочка,43.67,3.0,Сити,2017-12-26 19:46:00,974.7
1933,1711,Яблоки Чёрный Принц 1кг,Овощи и фрукты,142.64,0.326,Сити,2017-12-26 19:46:00,974.7
1934,1711,Мини Багет Шале ржаной 150гр,Хлеб,42.0,1.0,Сити,2017-12-26 19:46:00,974.7
1935,1711,Кабачки  1кг,Овощи и фрукты,202.01,0.598,Сити,2017-12-26 19:46:00,974.7
1936,1711,President  сметана 20% 180гр,Молочка,56.0,1.0,Сити,2017-12-26 19:46:00,974.7
1937,1711,Филе бедра куриное 1кг,Мясо и птица,313.03,0.752,Сити,2017-12-26 19:46:00,974.7
1938,188,Троекурово Бедро ЦБ охл 1кг(в)по,Мясо и птица,162.0,1.803,Тандер,2017-12-26 19:51:00,3058.89
1939,188,Троекурово Грудка ЦБ охл 1кг(в)п,Мясо и птица,209.0,1.266,Тандер,2017-12-26 19:51:00,3058.89
1940,188,"Пакет ""Магнит"" желтый/красный (П",Упаковка,4.0,2.0,Тандер,2017-12-26 19:51:00,3058.89
1941,188,ПРИНЦЕССА НУРИ Чай высок. с яр.,Чай и сладкое,189.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1942,188,Грудка в/к (в) в/у (Тюменский бр,Мясо и птица,319.0,0.756,Тандер,2017-12-26 19:51:00,3058.89
1943,188,NESCAFE Classic кофе натур раств,Чай и сладкое,166.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1944,188,Семейные секреты Морковь по-кор.,Кулинария,49.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1945,188,ЯЙЦО столовое С1 фас. 30шт термо,Мясо и птица,134.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1946,188,"ТАШЛИНКА Аджика ""Огненная"" ст/б",Бакалея,69.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1947,188,BONDUELLE Фасоль красная 425мл(Б,Овощи и фрукты,69.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1948,188,ПЕРЕЦ БОЛГАРСКИЙ свеж. КРАСНЫЙ ц,Овощи и фрукты,181.0,0.156,Тандер,2017-12-26 19:51:00,3058.89
1949,188,ЛУК репчатый белый свеж. (цена з,Овощи и фрукты,29.0,0.636,Тандер,2017-12-26 19:51:00,3058.89
1950,188,ПЕРЕЦ БОЛГАРСКИЙ свеж. ЖЕЛТЫЙ це,Овощи и фрукты,179.0,0.122,Тандер,2017-12-26 19:51:00,3058.89
1951,188,МААСДАМ Сыр (в) : 6/12,Гастрономия,359.0,0.264,Тандер,2017-12-26 19:51:00,3058.89
1952,188,ПРОВАНСАЛЬ Майонез 67% 240г ПВХ,Гастрономия,31.0,2.0,Тандер,2017-12-26 19:51:00,3058.89
1953,188,БАБКИНЫ СЕМЕЧКИ жар 100г п/пл(КД,Снеки,29.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1954,188,BONDUELLE Кукуруза ж/б 340г(Бонд,Овощи и фрукты,72.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1955,188,СЕЛЬСКАЯ ЯРМАРКА Шампиньоны свеж,Овощи и фрукты,389.0,0.356,Тандер,2017-12-26 19:51:00,3058.89
1956,188,"Ниагара Газ.вода Лимонад 1,5л (Н",Напитки,29.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1957,188,"Ниагара газ. Вода Буратино 1,5л",Напитки,29.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1958,188,"Ниагара Газ вода Изабелла 1,5л (",Напитки,28.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1959,188,Вино Дом Солнца Кадарка Ливадия,Алкоголь,209.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1960,188,Мясн/пр Колб Диетическая вар в/с,Гастрономия,99.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1961,188,BONDUELLE Горошек зеленый ж/б 40,Овощи и фрукты,72.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1962,188,"Торт Ярославна 0,8кг коррекс (Кл",Чай и сладкое,299.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1963,188,"Торт Сникерс 0,8кг п/у(Клементье",Чай и сладкое,259.0,1.0,Тандер,2017-12-26 19:51:00,3058.89
1964,188,Огурцы гладкие (цена за 1кг),Овощи и фрукты,166.0,0.436,Тандер,2017-12-26 19:51:00,3058.89
1965,335,Пакет ВП,Упаковка,1.0,2.0,Вега,2017-12-27 09:26:00,1005.85
1966,335,Гот.зав.Шарики Несквик шок. 700г Нестле,Бакалея,235.0,1.0,Вега,2017-12-27 09:26:00,1005.85
1967,335,Ч/ср-во Доместос  Хвойн.свеж. 500мл,Для дома,88.0,1.0,Вега,2017-12-27 09:26:00,1005.85
1968,335,Шок.паста Алиса 350г шок.- ореховая,Чай и сладкое,89.0,1.0,Вега,2017-12-27 09:26:00,1005.85
1969,335,Освеж.возд. ДО-РЕ-МИ АКВА + Киви микс 330мл,Косметика,65.5,1.0,Вега,2017-12-27 09:26:00,1005.85
1970,335,Мочалка д/душа Банные штучки 40088,Для дома,55.0,1.0,Вега,2017-12-27 09:26:00,1005.85
1971,335,Дюбель-гвоздь пласт. с шурупом потай 6*40 16шт,Для дома,18.0,1.0,Вега,2017-12-27 09:26:00,1005.85
1972,335,Мандарины 1кг Марокко,Овощи и фрукты,77.5,0.992,Вега,2017-12-27 09:26:00,1005.85
1973,335,Удлинитель ЕNGY Рулетка 5м/3розетки 130068,Для дома,215.0,1.0,Вега,2017-12-27 09:26:00,1005.85
1974,335,Салат Мимоза,Кулинария,309.0,0.192,Вега,2017-12-27 09:26:00,1005.85
1975,335,Картофель по-деревенски,Кулинария,189.9,0.224,Вега,2017-12-27 09:26:00,1005.85
1976,335,Хлеб Золотая Нива в/с 500г г.Киров,Хлеб,29.8,2.0,Вега,2017-12-27 09:26:00,1005.85
1977,1494,*8067 NESC.Кофе GOLD раст.ст/б 190г,Чай и сладкое,299.9,1.0,Агроторг,2017-12-27 09:51:00,299.0
1978,103,116 Общий анализ мочи,Здоровье,319.0,1.0,КЕА Груп,2017-12-27 10:48:00,319.0
1979,1153,"103463. Набор статусов для рабочего стола ""Настроение"", бумага,",Компьютер,180.0,1.0,Декор 2003,2017-12-27 11:04:00,750.0
1980,1153,"103464. Набор статусов для рабочего стола ""Уважительные причины""",Компьютер,180.0,1.0,Декор 2003,2017-12-27 11:04:00,750.0
1981,1153,"103465. Набор статусов для рабочего стола ""Зайдите попозже"", бум",Компьютер,180.0,1.0,Декор 2003,2017-12-27 11:04:00,750.0
1982,1153,"103466. Kалендарь ""Трудобудень"", бумага, 12*14см",Для дома,210.0,1.0,Декор 2003,2017-12-27 11:04:00,750.0
1983,17,П/У 8/3 лс:060541,Не определена,376.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1984,17,П/У 11/0 лс:060541,Не определена,1878.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1985,17,П/У 11/1 лс:060541,Не определена,1135.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1986,17,П/У 11/3 лс:060541,Не определена,554.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1987,17,П/У 11/4 лс:060541,Не определена,1938.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1988,17,П/У 20/7 лс:060541,Не определена,1459.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1989,17,Комиссия,Услуги,27.0,1.0,ЭЛЕКТРОСТАЛЬСКИЙ ЦЕНТР УСЛУГ,2017-12-27 11:36:00,7371.0
1990,400,3300573 Пакет ПЯТЕРОЧКА 65х40см,Упаковка,5.0,1.0,Не известно,2017-12-27 12:52:00,1045.0
1991,400,*3601972 ПРОСТ.Сметана 15% 315г,Молочка,49.9,1.0,Не известно,2017-12-27 12:52:00,1045.0
1992,400,*3607634 BOHME Шок.тем.апел.нач.62%100г,Чай и сладкое,59.9,1.0,Не известно,2017-12-27 12:52:00,1045.0
1993,400,3219524 КР/ЦЕНА Хлеб БЕЛЫЙ в/с 380г,Хлеб,12.4,2.0,Не известно,2017-12-27 12:52:00,1045.0
1994,400,"3407975 36 КОП.Мол.паст.3,2% 873мл",Молочка,54.9,1.0,Не известно,2017-12-27 12:52:00,1045.0
1995,400,3361612 К.Ц.Вода газ.2л,Напитки,16.4,2.0,Не известно,2017-12-27 12:52:00,1045.0
1996,400,*3294954 Лимоны                      1кг,Овощи и фрукты,99.9,0.1,Не известно,2017-12-27 12:52:00,1045.0
1997,400,"3403476 К.Ц.Масло КРЕСТ.слив.72,5%180г",Молочка,74.9,2.0,Не известно,2017-12-27 12:52:00,1045.0
1998,400,48769 Газета АРГУМЕНТЫ И ФАКТЫ,Для дома,28.4,1.0,Не известно,2017-12-27 12:52:00,1045.0
1999,400,*3402641 СИГАРЕТЫ ROTHMANS ДЕМИ 1ПАЧКА,Табак,90.0,7.0,Не известно,2017-12-27 12:52:00,1045.0
2000,819,Шоколад Милка молочный,Чай и сладкое,59.89,5.0,,2017-12-27 14:28:00,1011.27
2001,819,Шоколад Вдохновение 100г,Чай и сладкое,66.99,2.0,,2017-12-27 14:28:00,1011.27
2002,819,Шоколад Нестле горький,Чай и сладкое,49.99,3.0,,2017-12-27 14:28:00,1011.27
2003,819,Kонфеты Виторс с фундуком,Чай и сладкое,199.99,1.0,,2017-12-27 14:28:00,1011.27
2004,819,Dove Promises,Косметика,168.99,1.0,,2017-12-27 14:28:00,1011.27
2005,819,Чай Тесс Плэжа 100г,Чай и сладкое,58.89,1.0,,2017-12-27 14:28:00,1011.27
2006,819,Выдача новой дисконтной ка,Услуги,0.0,1.0,,2017-12-27 14:28:00,1011.27
2007,819,Дисконтная карта,Услуги,0.0,1.0,,2017-12-27 14:28:00,1011.27
2008,1487,"МОЛОКО МОЗЫРСКОЕ 3,6% 0,9Л",Молочка,50.6,1.0,,2017-12-27 17:13:00,50.6
2009,2033,Пакет ЛЕНТА майка 12кг,Упаковка,6.49,2.0,Лента,2017-12-27 18:08:00,6514.0
2010,2033,Чипсы PRINGLES со вкусом бекона 165г,Снеки,89.99,2.0,Лента,2017-12-27 18:08:00,6514.0
2011,2033,Чипсы PRINGLES оригинальные 165г,Снеки,89.99,3.0,Лента,2017-12-27 18:08:00,6514.0
2012,2033,Напиток б/а FANTA апельсиновая 2L,Напитки,64.89,1.0,Лента,2017-12-27 18:08:00,6514.0
2013,2033,Вода мин. КАРАЧИНСКАЯ газ. 1.5L,Напитки,29.89,6.0,Лента,2017-12-27 18:08:00,6514.0
2014,2033,Виски WILLIAM LAWSON'S алк.40% 1L,Алкоголь,839.99,1.0,Лента,2017-12-27 18:08:00,6514.0
2015,2033,Напиток б/а COCA-COLA 2L,Напитки,64.89,1.0,Лента,2017-12-27 18:08:00,6514.0
2016,2033,ВИНО ЛЫХНЫ КР П/СЛ 0.75L,Алкоголь,349.99,1.0,Лента,2017-12-27 18:08:00,6514.0
2017,2033,ВИНО АПСНЫ СТОЛ КР П/СЛ 0.75L,Алкоголь,349.99,1.0,Лента,2017-12-27 18:08:00,6514.0
2018,2033,Кукуруза BONDUELLE десертная 425мл,Овощи и фрукты,49.99,3.0,Лента,2017-12-27 18:08:00,6514.0
2019,2033,Колбаса СПК Докторская вар. в/с вес,Гастрономия,345.09,0.594,Лента,2017-12-27 18:08:00,6514.0
2020,2033,Сардельки СК ТОМСКИЙ Свин Б ГОСТ газ,Гастрономия,296.99,0.478,Лента,2017-12-27 18:08:00,6514.0
2021,2033,"Напиток пив REDD'S пастер.4,5%бут.0.33L",Алкоголь,66.09,8.0,Лента,2017-12-27 18:08:00,6514.0
2022,2033,"Молоко ПРОСТОКВАШИНО паст. 3,2% LP 900мл",Молочка,61.49,1.0,Лента,2017-12-27 18:08:00,6514.0
2023,2033,Биопродукт кефир BIOБАЛАНС 1% 330г,Молочка,31.59,1.0,Лента,2017-12-27 18:08:00,6514.0
2024,2033,"Биойогурт BIOБАЛАНС Мал-Черн-Мор 1,5%330",Молочка,34.19,2.0,Лента,2017-12-27 18:08:00,6514.0
2025,2033,Вода питьевая 365 ДНЕЙ н/газ 5L,Напитки,36.89,1.0,Лента,2017-12-27 18:08:00,6514.0
2026,2033,"Напиток к/м NEO ИМУНЕЛЕ гранат 1,2% 100",Молочка,18.99,6.0,Лента,2017-12-27 18:08:00,6514.0
2027,2033,ТРУСИКИ-ПОДГУЗ HUGGIES Д/Д6 16-22КГ 44ШТ,Дети,837.62,2.0,Лента,2017-12-27 18:08:00,6514.0
2028,2033,Г/Ц Куриная отбивная в сыре вес,Кулинария,449.99,0.158,Лента,2017-12-27 18:08:00,6514.0
2029,2033,Г/Ц Картофель Айдахо вес,Кулинария,212.19,0.304,Лента,2017-12-27 18:08:00,6514.0
2030,2033,Г/Ц Картофель фри 120г,Кулинария,56.49,1.0,Лента,2017-12-27 18:08:00,6514.0
2031,2033,"Десерт мол DANONE Даниссимо шар 7,2% 130",Молочка,43.89,1.0,Лента,2017-12-27 18:08:00,6514.0
2032,2033,Пирожок Домашний с вишневой нач 70г,Чай и сладкое,17.4,1.0,Лента,2017-12-27 18:08:00,6514.0
2033,2033,Сельдь БРИЗ Посольская ф-к мас с дым180,Гастрономия,92.89,1.0,Лента,2017-12-27 18:08:00,6514.0
2034,2033,"Творог DANONE Растиш Кл-бан-плом 3,5%270",Молочка,57.99,1.0,Лента,2017-12-27 18:08:00,6514.0
2035,2033,П/ф Говядина гуляш б/к кат.Б охл вес,Мясо и птица,484.79,0.724,Лента,2017-12-27 18:08:00,6514.0
2036,2033,Яйцо кур ЛЕБЕДЕВСКОЕ/ЕВСИНСКОЕ С0 30шт,Мясо и птица,186.99,1.0,Лента,2017-12-27 18:08:00,6514.0
2037,2033,Д/п пюре ФРУТОНЯНЯ Салатик со смород 90г,Дети,28.99,1.0,Лента,2017-12-27 18:08:00,6514.0
2038,2033,"Сок САДЫ ПРИДОНЬЯ ябл прям отж мяк 0,2л",Дети,9.89,14.0,Лента,2017-12-27 18:08:00,6514.0
2039,2033,Д/п сок САДЫ ПРИДОНЬЯ ябл-перс/мяк 200мл,Дети,9.89,2.0,Лента,2017-12-27 18:08:00,6514.0
2040,2033,Д/п сок САДЫ ПРИДОНЬЯ ябл/чер смор 200мл,Дети,9.89,2.0,Лента,2017-12-27 18:08:00,6514.0
2041,2033,Д/п сок САДЫ ПРИДОНЬЯ Зеленое яблоко 200,Дети,9.89,4.0,Лента,2017-12-27 18:08:00,6514.0
2042,484,"Творог детский черника 4,2%,шт",Дети,37.0,1.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2043,484,"Творог детский ""Груша"" 4,2%,шт",Дети,37.0,1.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2044,484,"Творог детский ""Банан-яблоко"" 4,2%,шт",Дети,37.0,1.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2045,484,"Молоко ЦЕЛЬНОЕ,шт",Молочка,52.0,2.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2046,484,"Бифилайф детский ""Малина-шиповник"",шт",Дети,36.0,1.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2047,484,"Бифилайф детский ""Яблоко-Банан"",шт",Дети,36.0,2.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2048,484,"Бифилайф детский ""Груша"",шт",Дети,36.0,1.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2049,484,"Бифилайф детский ""Облепиха-абрикос"",шт",Дети,36.0,1.0,ВKУСВИЛЛ,2017-12-27 19:06:00,395.0
2050,1580,1:74037 Салат ИЗ СВЕКЛЫ с чесноком 100г,Кулинария,219.7,0.238,Не известно,2017-12-27 19:22:00,243.1
2051,1580,2:3164340 Салат НАДЕЖДА 100г,Кулинария,279.07,0.21,Не известно,2017-12-27 19:22:00,243.1
2052,1580,3:72774 Салат ПИКАНТНЫЙ с сыром 100г,Кулинария,355.41,0.372,Не известно,2017-12-27 19:22:00,243.1
2053,333,*70526 Прокладки ALWAYS 16шт,Здоровье,109.0,1.0,Не известно,2017-12-27 19:28:00,490.98
2054,333,*3479934 Шампунь SYOSS CERAMIDE 500мл,Косметика,129.0,1.0,Не известно,2017-12-27 19:28:00,490.98
2055,333,3623156 Скребок ФРЕКЕН БОК 1шт,Для дома,33.99,1.0,Не известно,2017-12-27 19:28:00,490.98
2056,333,*3307154 Шампунь SYOSS д/мужчин 500мл,Косметика,129.0,1.0,Не известно,2017-12-27 19:28:00,490.98
2057,333,3500260 Набор вилок APPETITE ЭКОНОМ 3шт,Для дома,89.99,1.0,Не известно,2017-12-27 19:28:00,490.98
2058,1241,Набор универсальн,Для дома,155.0,1.0,Касторама РУС,2017-12-27 19:30:00,508.0
2059,1241,Отвод 32х87,Для дома,17.0,1.0,Касторама РУС,2017-12-27 19:30:00,508.0
2060,1241,Герметик Миндаль,Для дома,299.0,1.0,Касторама РУС,2017-12-27 19:30:00,508.0
2061,1241,Пакеты Для мусора,Для дома,37.0,1.0,Касторама РУС,2017-12-27 19:30:00,508.0
2062,14,"МОЛОКО ПОКРОВСКОЕ ПАСТЕРИЗ Ж3,5-3,9% 0,5",Молочка,22.0,2.0,Андора,2017-12-27 20:00:40,431.5
2063,14,ГОРБУША С/М,Рыба,199.0,1.15,Андора,2017-12-27 20:00:40,431.5
2064,14,СКУМБРИЯ С/М С/Г Н/Р,Рыба,109.0,0.802,Андора,2017-12-27 20:00:40,431.5
2065,14,ГОТ/ЗАВ ЛЮБЯТОВО СУХОЙ ХЛОПЬЯ КУКУРУЗНЫЕ 160Г,Бакалея,43.0,1.0,Андора,2017-12-27 20:00:40,431.5
2066,14,КАРАМЕЛЬ НА ПАЛОЧКЕ ПЕТУШОК МАЛЫШОК 13Г,Чай и сладкое,11.0,2.0,Андора,2017-12-27 20:00:40,431.5
2067,334,ЧИПСЫ ЛЕЙС СМЕТАНА/ЛУК 150Г,Снеки,87.2,1.0,Роксэт-С,2017-12-27 21:13:42,504.23
2068,334,КОТЛЕТЫ РУБАТКИ КЛАССИЧЕСКИЕ 450Г КОТЛ.КОМПАНИЯ,Мясо и птица,85.65,1.0,Роксэт-С,2017-12-27 21:13:42,504.23
2069,334,ОЛАДЬИ ИЗ ПЕЧЕНИ ,Кулинария,339.51,0.162,Роксэт-С,2017-12-27 21:13:42,504.23
2070,334,САЛАТ ЛЮБИМЫЙ ВЕС  ,Кулинария,188.29,0.322,Роксэт-С,2017-12-27 21:13:42,504.23
2071,334,САРДЕЛЬКИ ДОКТОРСКИЕ ДОРОНИЧИ ,Гастрономия,201.31,0.482,Роксэт-С,2017-12-27 21:13:42,504.23
2072,334,ВАРЕНИКИ КАРТ/ГРИБЫ 350Г,Кулинария,44.99,1.0,Роксэт-С,2017-12-27 21:13:42,504.23
2073,334,ПЕЧЕНЬЕ НЕЖНОСТЬ КГ САМАРА,Чай и сладкое,113.67,0.332,Роксэт-С,2017-12-27 21:13:42,504.23
2074,334,"МОЛОКО РОССИЙСКОЕ 2% 0,9Л БОГОРОДСК",Молочка,35.99,1.0,Роксэт-С,2017-12-27 21:13:42,504.23
2075,1713,Помело красное  (Китай) 1шт,Овощи и фрукты,293.0,1.0,Сити,2017-12-27 23:51:00,964.0
2076,1713,Прокладки гигиенические Ультра Драй Супер 8шт. Kotex,Здоровье,114.0,1.0,Сити,2017-12-27 23:51:00,964.0
2077,1713,Прокладки гигиенические Ультра Сетч Найт 7шт. Kotex,Здоровье,114.0,1.0,Сити,2017-12-27 23:51:00,964.0
2078,1713,Мини Багет Шале ржаной 150гр,Хлеб,42.0,1.0,Сити,2017-12-27 23:51:00,964.0
2079,1713,Яйцо Лето СО 10шт.,Мясо и птица,90.0,1.0,Сити,2017-12-27 23:51:00,964.0
2080,1713,"Масло Вологодское 82,5% УОМЗ 180гр",Молочка,164.0,1.0,Сити,2017-12-27 23:51:00,964.0
2081,1713,Лимонад Имбирь 500мл,Напитки,70.0,1.0,Сити,2017-12-27 23:51:00,964.0
2082,1713,Вода минеральная Боржоми газ 0.75л,Напитки,77.0,1.0,Сити,2017-12-27 23:51:00,964.0
2083,11,"307433517, Настоящий мужчина, Бритва М5",Косметика,325.0,1.0,,2017-12-28 11:37:00,759.0
2084,11,"306345335, Настоящий мужчина, Сменные кассеты для бритвы М5",Косметика,434.0,1.0,,2017-12-28 11:37:00,759.0
2085,2929,СУМКА ПП С РУЧКАМИ А,Упаковка,47.5,1.0,Не известно,2017-12-28 12:02:00,1762.49
2086,2929,ZALGER ЧЕХОЛ 125Х47,Компьютер,450.0,1.0,Не известно,2017-12-28 12:02:00,1762.49
2087,2929,ПРОТИВЕНЬ 38X30.5X6С,Для дома,411.79,1.0,Не известно,2017-12-28 12:02:00,1762.49
2088,2929,КЕФИР 3.5-4.5% 930Г,Молочка,39.0,2.0,Не известно,2017-12-28 12:02:00,1762.49
2089,2929,ИЗДЕЛИЯ АРБАТСКИЕ500,Не определена,25.86,1.0,Не известно,2017-12-28 12:02:00,1762.49
2090,2929,ДЕРЖАТ ПРОВОД CC-947,Для дома,37.72,2.0,Не известно,2017-12-28 12:02:00,1762.49
2091,2929,ДЕРЖАТ ПРОВОД CC-908,Для дома,39.67,2.0,Не известно,2017-12-28 12:02:00,1762.49
2092,2929,ТОРТ ПРАГА 620Г,Чай и сладкое,400.18,1.0,Не известно,2017-12-28 12:02:00,1762.49
2093,2929,"АДРЕНАЛИН РАШ 0,5Л G",Напитки,115.77,1.0,Не известно,2017-12-28 12:02:00,1762.49
2094,2929,ЧИПСЫ СМЕТ.ЗЕЛ 150Г,Снеки,78.61,1.0,Не известно,2017-12-28 12:02:00,1762.49
2095,12,ИKРА ТРЕСKИ 130Г Ж/Б,Гастрономия,67.0,1.0,АШАН,2017-12-28 12:06:00,98.3
2096,12,ПЕМОЛЮKС АЛОЭ ВЕРА,Для дома,31.0,1.0,АШАН,2017-12-28 12:06:00,98.3
2097,1171,"1089983 Жесткий диск 2.5"" SATA-3  500Gb Seagate FireCuda [ST500LX025] 5400rpm Cache 128MB",Компьютер,3950.0,1.0,ДНС ПРИМОРЬЕ,2017-12-28 15:14:00,3950.0
2098,263,МОРКОВЬ свеж. цена за 1кг,Овощи и фрукты,16.0,2.344,Тандер,2017-12-28 15:49:00,37.0
2099,16,Колготки женские `OMSA` SUPERLATIVA 40 den (Daino) р-р 2,Одежда и обувь,299.0,1.0,Табер Трейд,2017-12-28 18:47:46,269.0
2100,91,АМЗААР 5 МГ+100 МГ ТАБ. П/ОБ. №30,Здоровье,700.0,1.0,Эркафарм Северо-запад,2017-12-28 19:53:00,1506.0
2101,91,МАСТОДИНОН КАПЛИ 100 МЛ,Здоровье,719.0,1.0,Эркафарм Северо-запад,2017-12-28 19:53:00,1506.0
2102,91,"СБОР ""БРУСНИВЕР"" 2,0 Ф/ПАК. №20- КРАСНОГОРСК",Здоровье,87.0,1.0,Эркафарм Северо-запад,2017-12-28 19:53:00,1506.0
2103,746,"0,75ВИН ИГР МАРТИНИ АСТ БЛ СЛ",Алкоголь,790.0,1.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2104,746,1Л ВИСКИ ДЖ УОКЕР РЭД ЛЭЙБЛ,Алкоголь,1199.0,1.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2105,746,1Л ВИННЫЙ НАП ЧИНЗАН ЭКСТ ДРАЙ,Алкоголь,549.0,1.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2106,746,"0,7 СП НАП КАПИТ МОРГ ПРЯН ЗОЛ",Алкоголь,699.0,1.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2107,746,"0,75ВИН ИГР ХАРДИС КРЕСТ БЛ БР",Алкоголь,500.0,2.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2108,746,"0,75ВИНО СЕЛЕКТ АМУР ПОТ КР СХ",Алкоголь,330.01,1.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2109,746,"0,75ВИНО ПРЕМ АССАМ ПННР КР СХ",Алкоголь,342.01,6.0,МЕТРО Кэш энд Керри,2017-12-28 21:56:00,6619.07
2110,89,Kонвектор Polaris PCH 1084,Для дома,2590.0,1.0,Не известно,2017-12-29 11:14:00,2590.0
2111,10,Приключенческие рассказы Дом.чтение (+MP,Дети,304.0,1.0,Новый Книжный М,2017-12-29 12:54:18,304.0
2112,1872,603477 Тинькофф Банк - платеж,Услуги,4000.0,1.0,Евросеть Ритейл,2017-12-29 15:42:00,4000.0
2113,2630,Пакет `ПОДРУЖКА` плотный цветной (37х38),Упаковка,6.5,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2114,2630,Крем для лица `JOHN FARMER` с экстрактом камелии и коллагеном 70 г,Косметика,549.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2115,2630,Мульти-крем для лица `DEWYTREE` AQUA 3 в 1 с коллагеном 50 мл,Косметика,675.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2116,2630,"Краска-хна для бровей и ресниц `GODEFROY` светло-коричневая, в капсулах",Косметика,795.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2117,2630,Гель для душа и волос  `ADIDAS` GET READY! мужской 250 мл,Косметика,209.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2118,2630,Патчи для глаз `ESFOLIO` BLACK CAVIAR гидрогелевые с экстрактом черной икры 60 шт,Косметика,1250.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2119,2630,БИОВОСК `DNC` для ногтей укрепляющий 20гр,Косметика,99.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2120,2630,Маска для волос `DAENG GI MEO RI` восстанавливающая 35 г,Косметика,215.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2121,2630,Сумка бумажная `АРТ ДИЗАЙН` категория BC/CB (размер M),Упаковка,50.0,2.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2122,2630,Маска для ногтей `BLING POP` с маслом Ши 6 гр,Косметика,115.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2123,2630,Бальзам после бритья `EVELINE` `MEN EXTREME` SENSITIVE 5 в 1 (защита от раздражения) 200 мл,Косметика,219.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
2124,2630,Ножницы для кутикулы `MORITZ` с ультратонкими изогнутыми лезвиями (углеродистая сталь),Косметика,399.0,1.0,Табер Трейд,2017-12-29 16:51:00,6911.0
